url,title,date,content,ticker
https://economictimes.indiatimes.com/markets/stocks/news/hot-stocks-brokerage-take-on-lt-finance-bajaj-finance-gujarat-gas-sun-pharma-and-others/articleshow/111474490.cms,"Hot stocks: Brokerage take on L&T Finance, Bajaj Finance, Gujarat Gas, Sun Pharma, and others","Last Updated: Jul 04, 2024, 09:02:00 AM IST","Brokerage firms such as UBS have maintained a buy rating on L&T Finance, while JP Morgan maintained an overweight rating on Bajaj Finance, Citi has initiated coverage on Indegene and maintained a sell rating on Gujarat Gas.",BAJFINANCE
https://economictimes.indiatimes.com/markets/stocks/news/stocks-in-news-bajaj-finance-vedanta-lt-finance-hindustan-zinc-star-health/articleshow/111472667.cms,"Stocks in news: Bajaj Finance, Vedanta, L&T Finance, Hindustan Zinc, Star Health","Last Updated: Jul 04, 2024, 06:51:00 AM IST","Nifty surpasses 24,300 with bullish momentum. Key companies perform well: Bajaj Finance, Vedanta, L&T Finance. Hindustan Zinc focuses on silver production growth. Indiabulls Housing Finance rebrands to Sammaan Capital. Star Health targets doubling Gross Written Premium.",BAJFINANCE
https://economictimes.indiatimes.com/markets/stocks/earnings/bajaj-finance-q1-update-new-loans-rise-10-yoy-aum-jumps-31-to-rs-354100-crore/articleshow/111465189.cms,"Bajaj Finance Q1 Update: New loans rise 10% YoY; AUM jumps 31% to Rs 3,54,100 crore","Last Updated: Jul 03, 2024, 10:37:00 PM IST","In its quarterly update announced on Wednesday after market hours, Bajaj Finance stated that it has resumed loan sanctions and disbursals under the ‘eCOM’ and ‘Insta EMI Card’ programs, as well as the issuance of EMI cards, following the RBI's removal of restrictions on these activities on May 2, 2024.",BAJFINANCE
https://economictimes.indiatimes.com/markets/stocks/news/u-turn-sensex-nifty-erase-gains-after-hitting-record-highs/articleshow/111419755.cms,"U-Turn: Sensex, Nifty erase gains after hitting record highs","Last Updated: Jul 02, 2024, 10:01:00 AM IST","From the Sensex pack, Infosys, HCL Tech, TCS, and Bharti Airtel opened higher, while Tata Motors, Kotak Mahindra Bank, Bajaj Finance, and ICICI Bank opened in the red.Shares of Kotak Mahindra dropped 2% after US short-seller Hindenburg said that the lender created and oversaw a fund that Hindenburg investors used to short Adani stocks.",BAJFINANCE
https://economictimes.indiatimes.com/markets/stocks/news/banking-stocks-lift-sensex-nifty-to-new-heights-in-july-opening/articleshow/111403950.cms,"Banking stocks lift Sensex, Nifty to new heights in July opening","Last Updated: Jul 01, 2024, 04:21:00 PM IST","D-Sreet closed on a positive note on Monday, with the S&P BSE Sensex gaining 443.46 points to settle at 79,476.19. The broader Nifty index also rose, adding 131.35 points to close at 24,141.95. The banking sector showed particular strength, with the banking gauge up by 0.44%. Tech Mahindra, Wipro, Bajaj Finance, Grasim Industries, and UltraTech Cement were among the top gainers, while NTPC, Eicher Motors, Apollo Hospitals Enterprise, SBI, and Dr. Reddy's Laboratories experienced declines. Market capitalisation of all the BSE listed companies increased by Rs 344,798 crore.",BAJFINANCE
https://economictimes.indiatimes.com/markets/stocks/news/hot-stocks-brokerages-view-on-kotak-bank-tata-motors-uno-minda-and-tata-technologies/articleshow/111129428.cms,"Hot Stocks: Brokerages view on Kotak Bank, Tata Motors, Uno Minda, and Tata Technologies","Last Updated: Jun 20, 2024, 10:41:00 AM IST","Macquarie upgraded Kotak Mahindra Bank, City Union Bank, and Bandhan Bank to outperform with raised target prices. They downgraded SBI to underperform but increased its target price.",BAJFINANCE
https://economictimes.indiatimes.com/markets/stocks/news/sensex-nifty-off-to-a-muted-strart-tracking-asian-peers/articleshow/111127907.cms,"Sensex, Nifty off to a muted start tracking Asian peers","Last Updated: Jun 20, 2024, 10:00:00 AM IST","The BSE Sensex was trading 64 points, or 0.08%, higher at 77,454. The Nifty50 was up 4 points, or 0.02%, trading at 23,520 around 9:27 am.",BAJFINANCE
https://economictimes.indiatimes.com/markets/stocks/news/unstoppable-bull-run-sensex-nifty-hit-lifetime-highs-for-4th-straight-day-on-solid-global-cues/articleshow/111100688.cms,"Unstoppable bull run! Sensex, Nifty hit lifetime highs for 4th straight day on solid global cues","Last Updated: Jun 19, 2024, 09:55:00 AM IST",Nifty50 and Sensex reached new highs driven by banking and IT stocks amid expectations of a rate cut by the Federal Reserve.,BAJFINANCE
https://economictimes.indiatimes.com/markets/stocks/news/mcap-of-bse-listed-firms-at-another-record-high-of-rs-434-9-lakh-crore/articleshow/111001462.cms,Mcap of BSE-listed firms at another record high of Rs 434.9 lakh crore,"Last Updated: Jun 14, 2024, 06:37:00 PM IST","The market capitalisation of BSE-listed firms hit another record high of Rs 434.88 lakh crore on Friday as the BSE benchmark scaled new closing peak, rallying for the third day running. ",BAJFINANCE
https://economictimes.indiatimes.com/markets/stocks/news/sensex-declines-200-pts-nifty-below-23400-on-losses-in-banking-it-stocks/articleshow/110984399.cms,"Sensex declines 200 pts, Nifty below 23,400 on losses in banking & IT stocks","Last Updated: Jun 14, 2024, 09:49:00 AM IST","Sensex and Nifty50 traded lower on Friday, dragged down by banking and IT stocks after hitting record highs. BSE Sensex was down 198 points at 76,611, while Nifty50 traded at 23,354.",BAJFINANCE
https://economictimes.indiatimes.com/markets/stocks/news/screaming-value-34-stocks-with-consistent-earnings-growth-still-trading-below-5-year-pe/articleshow/110893391.cms,Screaming value? 34 stocks with consistent earnings growth still trading below 5-year PE,"Last Updated: Jun 11, 2024, 06:08:00 PM IST","34 stocks with consistent earnings growth, including Trent, are trading below 5-year PE. Axis Securities recommends buying Trent at Rs 4,800. 5 Nifty index cos, like ICICI Bank and Maruti Suzuki, are also undervalued.",BAJFINANCE
https://economictimes.indiatimes.com/markets/stocks/news/stocks-in-news-bajaj-finance-kronox-lab-idbi-bank-dr-reddys-godawari-power-jubilant-pharmova/articleshow/110857811.cms,"Stocks in news: Bajaj Finance, Kronox Lab, IDBI Bank, Dr Reddy's, Godawari Power, Jubilant Pharmova","Last Updated: Jun 10, 2024, 06:43:00 AM IST","Domestic markets navigated a volatile week, ending near all-time highs. Bajaj Finance filed for a Rs 7,000 crore IPO, Kronox Lab to debut with 30% premium, Godawari Power eyes share buyback, Dr Reddy's unit gets FDA observations, and Jubilant Pharmova faces FDA scrutiny.",BAJFINANCE
https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-traded-value/articleshow/110798069.cms,Share market update: Most active stocks of the day in terms of traded value,"Last Updated: Jun 07, 2024, 05:01:00 PM IST",The NSE Nifty index closed 468.75 points  up  at 23290.15,BAJFINANCE
https://economictimes.indiatimes.com/markets/stocks/news/bajaj-finance-housing-fin-arm-to-raise-rs-4000-crore/articleshow/110781176.cms,"Bajaj Finance Housing Fin arm to raise Rs 4,000 crore","Last Updated: Jun 07, 2024, 07:51:00 AM IST","Bajaj Finance's housing finance arm is set to raise ₹4,000 crore via an initial public offering (IPO) to meet RBI mandates, as confirmed by the company in a stock exchange filing.",BAJFINANCE
https://economictimes.indiatimes.com/markets/stocks/news/exit-polls-loom-as-sensex-snaps-5-day-losing-streak-with-modest-gains/articleshow/110593320.cms,Exit polls loom as Sensex snaps 5-day losing streak with modest gains,"Last Updated: May 31, 2024, 05:09:00 PM IST","The 30-share BSE benchmark Sensex rose 76 points or 0.10% to settle at 73,961. The broader NSE Nifty gained 42 points or 0.19% to end at 22,531. Voting for the month-long Lok Sabha election will conclude on June 1, and the votes will be counted on June 4. Investors are awaiting the exit polls, which project outcomes after voting ends. The fourth-quarter domestic GDP data is due later in the day, which is expected to show the economy grew at a slower pace than the previous three months.",BAJFINANCE
https://economictimes.indiatimes.com/markets/stocks/news/bulls-back-in-action-sensex-rises-after-5-day-hiatus-surges-500-points-nifty-above-22600/articleshow/110580590.cms,"Bulls back in action! Sensex rises after 5-day hiatus, surges 500 points; Nifty above 22,600","Last Updated: May 31, 2024, 09:49:00 AM IST",Indian benchmark equity indices opened higher on Friday. Investors await exit polls post-elections and GDP data release. India's fourth-domestic quarter GDP data is due later in the day.,BAJFINANCE
https://economictimes.indiatimes.com/markets/stocks/news/are-hdfc-banks-best-days-over-fiis-mutual-funds-are-confusing-investors/articleshow/110453636.cms,Are HDFC Bank's best days over? FIIs & mutual funds are confusing investors,"Last Updated: May 27, 2024, 11:02:00 AM IST","HDFC Bank investors face uncertainty as FIIs and mutual funds sell off shares, triggered by RBI actions and merger fears, despite optimistic outlook from analysts.",BAJFINANCE
https://economictimes.indiatimes.com/markets/stocks/news/sensex-nifty-rise-marginally-led-by-auto-and-energy-all-eyes-on-feds-next-move/articleshow/112135614.cms,"Sensex, Nifty rise marginally, led by auto and energy; all eyes on Fed's next move","Last Updated: Jul 30, 2024, 04:32:00 PM IST","Consumer durables and auto sectors led the market rally, closing 1.12% and 0.6% higher, respectively. However, FMCG, IT, Pharma, PSU Bank, and Healthcare sectors faced declines. Despite this, the total market capitalization on BSE saw a significant increase of Rs 1.06 lakh crore, reaching Rs 460.98 lakh crore. Overall market sentiment remained positive with 2,297 stocks advancing against 1,605 declining, indicating a bullish trend.",BAJAJFINSV
https://economictimes.indiatimes.com/markets/stocks/news/sensex-ends-flat-nifty-misses-25k-by-a-whisker-but-profit-taking-rewards-investors-with-rs-3-lakh-crore/articleshow/112107632.cms,"Sensex ends flat, Nifty misses 25K by a whisker; but profit-taking rewards investors with Rs 3 lakh crore","Last Updated: Jul 29, 2024, 04:24:00 PM IST","The 30-share BSE benchmark Sensex rose 23 points or 0.03% to settle at 81,355. The broader NSE Nifty gained 1.25 points or 0.01% to end at 24,836. From the Sensex pack, L&T, Bajaj Finserv, M&M, UltraTech Cement, and SBI were the top gainers, rising 1-2.8% higher. On the other hand, Titan, Bharti Airtel, ITC, Tech Mahindra, and Kotak Bank ended in the red.",BAJAJFINSV
https://economictimes.indiatimes.com/markets/stocks/news/cautious-investors-reap-rs-3-2-lakh-crore-even-as-sensex-nifty-extend-losses-to-4th-session/articleshow/111988577.cms,"Cautious investors reap Rs 3.2 lakh crore even as Sensex, Nifty extend losses to 4th session","Last Updated: Jul 24, 2024, 04:38:00 PM IST","In a continuation of post-Budget blues, the BSE Sensex fell 280 points to settle at 80,149 and the broader NSE Nifty declined 65 points to end at 24,413. From the Sensex stocks, Bajaj Finserv, Bajaj Finance, HUL, Adani Ports, SBI, and Axis Bank were the top laggards, falling 1-2.5%. On the other hand, Tech Mahindra, NTPC, Tata Motors, Sun Pharma, Power Grid and Asian Paints closed in the green.",BAJAJFINSV
https://economictimes.indiatimes.com/markets/stocks/earnings/bajaj-finserv-q1-results-cons-pat-rises-10-yoy-to-rs-2138-crore-total-income-jumps-35/articleshow/111979830.cms,"Bajaj Finserv Q1 Results: Cons PAT rises 10% YoY to Rs 2,138 crore; total income jumps 35%","Last Updated: Jul 24, 2024, 12:46:00 PM IST","In the quarter ended June 2024, Bajaj Finserv's consolidated profit after tax (PAT) rose by 10% year-on-year (YoY) to Rs 2,138 crore, while its total income increased by 35% YoY to reach Rs 31,480 crore. Excluding the large tender-driven crop and government health businesses, growth was robust at 22%. Its profit after tax increased by 39%.",BAJAJFINSV
https://economictimes.indiatimes.com/markets/stocks/news/q1-results-today-lt-axis-bank-among-67-companies-to-announce-earnings-on-wednesday/articleshow/111974681.cms,"Q1 results today: L&T, Axis Bank among 67 companies to announce earnings on Wednesday","Last Updated: Jul 24, 2024, 08:33:00 AM IST","67 companies, including L&T, Axis Bank, Bajaj Finserv, and SBI Life, will release April-June 2024 results. L&T expects 8% growth. Axis Bank's net interest income is up 11%, with net interest margins down; it reported Rs 7,130 crore profit in March quarter compared to last year's loss. Results from various companies are anticipated.",BAJAJFINSV
https://economictimes.indiatimes.com/markets/stocks/news/gift-nifty-signals-a-negative-start-for-d-street-heres-the-trading-setup-for-todays-session/articleshow/111973552.cms,GIFT Nifty signals a negative start for D-Street. Here's the trading setup for today's session,"Last Updated: Jul 24, 2024, 06:53:00 AM IST","Markets initially slumped but recovered on Budget day. Gift Nifty fell 60 points. Rajesh Bhosale observes an overbought market. India VIX dropped 17.43%. GNFC, India Cements, SAIL are in F&O ban. Rupee hit record lows, FIIs were net sellers, DIIs net buyers. Crude prices rose, and global indices fluctuated. Bullish reversal pattern anticipated in Nifty.",BAJAJFINSV
https://economictimes.indiatimes.com/markets/stocks/news/stocks-in-news-lt-axis-bank-hul-bajaj-finance-tata-consumer/articleshow/111973514.cms,"Stocks in news: L&T, Axis Bank, HUL, Bajaj Finance, Tata Consumer","Last Updated: Jul 24, 2024, 06:43:00 AM IST","Equity markets react to capital gains tax hike but recover losses. Focus on L&T, Axis Bank, HUL, Bajaj Finance, Tata Consumer for news developments and earnings. Companies like Bajaj Finance and ICICI Pru Life report positive profit growth. South Indian Bank plans fund raising, while Torrent Pharma and Tata Consumer announce financial results.",BAJAJFINSV
https://economictimes.indiatimes.com/markets/stocks/news/sensex-rises-250-points-as-street-awaits-union-budget-nifty-above-24550/articleshow/111944663.cms,"Sensex, Nifty flat as Nirmala Sitharaman begins her 7th Budget speech","Last Updated: Jul 23, 2024, 11:11:00 AM IST","Stock markets hold their breath as Finance Minister unveils budget! Will job creation and consumption boost sectors? Experts predict record corporate profits and resilient market! Global markets bounce back, oil prices steady, and rupee strengthens against dollar. Stay tuned for more updates!",BAJAJFINSV
https://economictimes.indiatimes.com/markets/stocks/news/budget-2024-q1-earnings-action-among-11-factors-to-impact-d-street-mood-this-week/articleshow/111896829.cms,"Budget 2024, Q1 earnings action among 11 factors to impact D-Street mood this week","Last Updated: Jul 21, 2024, 09:31:00 AM IST","The short-term trend of Nifty seems to have reversed from all-time highs, Nagaraj Shetti of HDFC Securities said. The formation of candle patterns as per daily and weekly charts indicate the possibility of more weakness in the market ahead, he warned.",BAJAJFINSV
https://economictimes.indiatimes.com/markets/stocks/news/nifty-continues-record-run-tracking-global-peers-scales-24650-mark-sensex-rises-100-pts/articleshow/111770408.cms,"Nifty continues record run, scales 24,650 mark; Sensex rises 100 points","Last Updated: Jul 16, 2024, 09:47:00 AM IST","Indian indices rose 0.12%, with Sensex gaining 97 points and Nifty 50 reaching a new July record, up 29 points at 9:22 am, trading at 24,615. Nifty rose in 8 out of 12 July sessions. Bharti Airtel, Adani Ports, Tata Steel, and Bajaj Finserv led gains, while HCL Tech, L&T, Tata Motors, and Nestle India saw losses.",BAJAJFINSV
https://economictimes.indiatimes.com/markets/stocks/news/tech-stocks-boost-nifty-to-fresh-lifetime-high-sensex-rises-200-pts/articleshow/111743249.cms,"Tech stocks boost Nifty to fresh lifetime high, Sensex rises 200 pts","Last Updated: Jul 15, 2024, 09:52:00 AM IST","Nifty50 hit a record high driven by IT stocks on U.S. rate cut hopes. HCL Tech and BSE Sensex rose. Nifty IT, Auto sectors rose; Private Bank, FMCG, Realty sectors saw cuts. HCL, SBI, Infosys, Tech Mahindra gained. Likely 25 basis point rate cut amid rising food prices.",BAJAJFINSV
https://economictimes.indiatimes.com/markets/stocks/news/5-stock-market-myths-in-a-raging-bull-market-kotak-equities/articleshow/111484583.cms,5 stock market myths in a raging bull market: Kotak Equities,"Last Updated: Jul 04, 2024, 02:55:00 PM IST","Despite the ongoing bullish trend on D-Street with frequent new highs, Kotak Institutional Equities has cautioned investors by debunking five prevalent market myths in a recent note. Among these myths are beliefs that Indian markets are currently trading at reasonable valuations and that robust GDP growth guarantees high returns.",BAJAJFINSV
https://economictimes.indiatimes.com/markets/stocks/news/adani-ports-enters-sensex-wipro-exits-as-part-of-semi-annual-rejig/articleshow/111219677.cms,"Adani Ports enters Sensex, Wipro exits as part of semi-annual rejig","Last Updated: Jun 24, 2024, 09:54:00 AM IST","Adani Ports joins Sensex as Wipro exits. The inclusion of APSEZ brings $259 million in passive inflows. Seven stocks' weights to rise: Bharti Airtel, Infosys, Kotak Mahindra Bank, ICICI Bank, Tech Mahindra, Tata Steel, and IndusInd Bank.",BAJAJFINSV
https://economictimes.indiatimes.com/markets/stocks/news/adani-ports-enters-sensex-wipro-exits-as-part-of-semi-annual-rejig/articleshow/111167890.cms,"Adani Ports to enter Sensex on Monday, Wipro to exit as part of semi-annual rejig","Last Updated: Jun 21, 2024, 05:20:00 PM IST","Adani Ports’ Sensex inclusion will trigger passive inflows of $259 million and 14.9 million shares are expected to be added, according to Nuvama’s estimates. Wipro’s exclusion could see outflows of $170 million. ",BAJAJFINSV
https://economictimes.indiatimes.com/markets/stocks/news/tech-heavyweights-drive-sensex-over-150-points-higher-nifty-above-23600/articleshow/111155362.cms,"Tech heavyweights drive Sensex over 150 points higher, Nifty above 23,600","Last Updated: Jun 21, 2024, 10:04:00 AM IST",Indian benchmark equity indices opened higher led by information technology stocks after U.S. IT firm Accenture forecasted annual revenue growth above expectations.,BAJAJFINSV
https://economictimes.indiatimes.com/markets/stocks/news/sensex-nifty-off-to-a-muted-strart-tracking-asian-peers/articleshow/111127907.cms,"Sensex, Nifty off to a muted start tracking Asian peers","Last Updated: Jun 20, 2024, 10:00:00 AM IST","The BSE Sensex was trading 64 points, or 0.08%, higher at 77,454. The Nifty50 was up 4 points, or 0.02%, trading at 23,520 around 9:27 am.",BAJAJFINSV
https://economictimes.indiatimes.com/markets/stocks/news/screaming-value-34-stocks-with-consistent-earnings-growth-still-trading-below-5-year-pe/articleshow/110893391.cms,Screaming value? 34 stocks with consistent earnings growth still trading below 5-year PE,"Last Updated: Jun 11, 2024, 06:08:00 PM IST","34 stocks with consistent earnings growth, including Trent, are trading below 5-year PE. Axis Securities recommends buying Trent at Rs 4,800. 5 Nifty index cos, like ICICI Bank and Maruti Suzuki, are also undervalued.",BAJAJFINSV
https://economictimes.indiatimes.com/markets/stocks/news/stocks-in-news-hero-motocorp-icici-bank-itc-pb-fintech-tata-chemicals-indian-oil/articleshow/110780734.cms,"Stocks in news: Hero MotoCorp, ICICI Bank, ITC, PB Fintech, Tata Chemicals, Indian Oil","Last Updated: Jun 07, 2024, 06:59:00 AM IST","Benchmark indices show positive momentum for the second consecutive day with lower volatility compared to the results day. Hero MotoCorp, ICICI Bank, ITC, PB Fintech, Tata Chemicals, and Indian Oil are in focus for various news developments. Allcargo Terminals, Bajaj Finserv, RVNL, Muthoot Microfin, and Pidilite Industries have also made significant announcements.",BAJAJFINSV
https://economictimes.indiatimes.com/markets/stocks/news/bulls-back-in-action-sensex-rises-after-5-day-hiatus-surges-500-points-nifty-above-22600/articleshow/110580590.cms,"Bulls back in action! Sensex rises after 5-day hiatus, surges 500 points; Nifty above 22,600","Last Updated: May 31, 2024, 09:49:00 AM IST",Indian benchmark equity indices opened higher on Friday. Investors await exit polls post-elections and GDP data release. India's fourth-domestic quarter GDP data is due later in the day.,BAJAJFINSV
https://economictimes.indiatimes.com/markets/stocks/news/bajaj-finance-shares-jump-over-7-as-rbi-lifts-curbs-in-less-than-6-months/articleshow/109803210.cms,Bajaj Finance shares jump over 7% as RBI lifts curbs in less than 6 months,"Last Updated: May 03, 2024, 12:42:00 PM IST",Bajaj Finance Shares Price: Bajaj Finance's shares soared 7.5% on BSE following RBI's decision to lift restrictions on key customer acquisition products. Analysts foresee positive outcomes with improved growth visibility and potential profit CAGR.,BAJAJFINSV
https://economictimes.indiatimes.com/markets/stocks/news/auto-stocks-drive-sensex-100-points-higher-tracking-global-peers-nifty-above-22650/articleshow/109711439.cms,"Positive global cues, auto stocks drive Sensex 300 points higher; Nifty above 22,700","Last Updated: Apr 30, 2024, 10:06:00 AM IST","Indian equities, led by Reliance Industries, showed gains. Various sectors surged, with expectations of steady Fed rates in May 2024. Trent rises over 6% post solid Q4 results.",BAJAJFINSV
https://economictimes.indiatimes.com/markets/stocks/news/mcap-of-bse-listed-companies-soar-to-all-time-high-of-rs-406-52-lakh-cr/articleshow/109698878.cms,Mcap of BSE-listed companies soar to all-time high of Rs 406.52 lakh cr,"Last Updated: Apr 29, 2024, 07:16:00 PM IST",​The market capitalisation of BSE-listed companies soared to an all-time high of Rs 406.52 lakh crore on Monday thanks to a rally in equities where the BSE Sensex climbed over 1 per cent. ,BAJAJFINSV
https://economictimes.indiatimes.com/markets/stocks/earnings/bajaj-finserv-q4-net-profit-increases-20-to-rs-2119-crore/articleshow/109637999.cms,"Bajaj Finserv Q4 net profit increases 20% to Rs 2,119 crore","Last Updated: Apr 27, 2024, 07:38:00 AM IST","Bajaj Finance on Thursday reported a 21% increase in net profit for the quarter to ₹3,825 crore. Net total income increased 25% to ₹9,714 crore, up from ₹7,775 crore a year ago. Assets under management expanded to ₹3,30,000 crore from ₹2,47,000 crore during this period.",BAJAJFINSV
https://economictimes.indiatimes.com/markets/stocks/earnings/bajaj-finserv-q4-results-pat-jumps-20-yoy-to-rs-2119-crore/articleshow/109620521.cms,"Bajaj Finserv Q4 Results: PAT jumps 20% YoY to Rs 2,119 crore","Last Updated: Apr 26, 2024, 02:45:00 PM IST","Bajaj Finserv Q4 Results: Consolidated total income for the March quarter stood at Rs 32,042 crore as against Rs 23,625 crore a year-ago, an upside of 36% YoY.",BAJAJFINSV
https://economictimes.indiatimes.com/markets/stocks/news/sensex-nifty-set-to-rise-for-6th-session-in-a-row-led-by-gains-in-tech-mahindra/articleshow/109611087.cms,"Sensex, Nifty set to rise for 6th session in a row led by gains in Tech Mahindra","Last Updated: Apr 26, 2024, 09:59:00 AM IST","Indian benchmark indices rose led by various sectors and specific stocks. Sensex and Nifty50 gained momentum, with positive outlooks from experts and global markets. Tech Mahindra showed significant growth post Q4 profits rise.",BAJAJFINSV
https://economictimes.indiatimes.com/markets/stocks/news/pre-market-action-heres-the-trade-setup-for-todays-session/articleshow/109600957.cms,GIFT Nifty up 25 points; here's the trading setup for today's session,"Last Updated: Apr 26, 2024, 07:13:00 AM IST","Notwithstanding FIIs outflows, India's strong growth prospects and hopes of a majority win for the ruling party in the upcoming elections has been drawing a lot of domestic investors to take exposure to equities, Tapse said.",BAJAJFINSV
https://economictimes.indiatimes.com/markets/stocks/news/banking-blues-investor-jitters-drag-sensex-down-for-fourth-day-straight/articleshow/109401300.cms,"Banking blues, investor jitters drag Sensex down for fourth day straight","Last Updated: Apr 18, 2024, 04:23:00 PM IST","Indian benchmark indices closed lower as banking stocks declined, with Sensex falling 455 points and Nifty dropping by 152 points. Top laggards included Nestle India, Titan, Axis Bank, NTPC, Tata Motors, and ITC.",BAJAJFINSV
https://economictimes.indiatimes.com/markets/stocks/news/equity-investors-become-poorer-by-rs-7-93-lakh-cr-in-three-days/articleshow/109349312.cms,Equity investors become poorer by Rs 7.93 lakh cr in three days,"Last Updated: Apr 16, 2024, 06:05:00 PM IST","The market capitalisation (mcap) of BSE-listed companies was eroded by Rs 7,93,529.61 crore to Rs 3,94,25,823.46 (USD 4.75 trillion) in three days.",BAJAJFINSV
https://economictimes.indiatimes.com/markets/stocks/news/sensex-nifty-end-lower-after-hitting-record-highs-snap-3-session-record-run/articleshow/109162484.cms,"Sensex, Nifty end lower after hitting record highs, snap 3-session record run","Last Updated: Apr 09, 2024, 04:07:00 PM IST","Indian indices fell from lifetime highs to end lower. Auto and FMCG stocks pressured the market. Out of the 15 Nifty sectoral indices, seven closed with cuts. ",BAJAJFINSV
https://economictimes.indiatimes.com/markets/stocks/news/sensex-jumps-300-points-hits-fresh-record-high-nifty-nears-22600/articleshow/109119724.cms,"Sensex surges over 500 points to fresh peak; Nifty above 22,650","Last Updated: Apr 08, 2024, 12:24:00 PM IST","Domestic benchmark indices hit new highs with Nifty leading the gains. Energy, metals, and realty sectors shine, while IT companies' performance remains crucial. ",BAJAJFINSV
https://economictimes.indiatimes.com/markets/stocks/news/sensex-falls-nearly-300-points-slips-below-74k-ahead-of-rbi-policy-outcome/articleshow/109052376.cms,"Sensex falls nearly 300 points, slips below 74K ahead of RBI policy outcome","Last Updated: Apr 05, 2024, 09:46:00 AM IST","Indian blue-chip indices opened lower due to IT, metal, and auto stocks before RBI's monetary policy. Tech Mahindra, JSW Steel, L&T, and others showed mixed performance.",BAJAJFINSV
https://economictimes.indiatimes.com/markets/stocks/news/sensex-closes-flat-after-volatile-session-nifty-below-22450/articleshow/109004262.cms,"Sensex closes flat after volatile session, Nifty below 22,450","Last Updated: Apr 03, 2024, 04:30:00 PM IST","Nestle India was the top Sensex laggard, falling 2.6% on worries over earnings growth in the sector. NTPC, Tech Mahindra, TCS, and Bharti Airtel ended with gains.",BAJAJFINSV
https://economictimes.indiatimes.com/markets/stocks/news/rbi-hand-behind-todays-rally-in-banks-other-financial-stocks/articleshow/108843389.cms,"RBI's hand behind today's rally in banks, other financial stocks","Last Updated: Mar 28, 2024, 01:25:00 PM IST",The Reserve Bank's December circular prohibiting regulated entities such as NBFCs from investing in AIFs having downstream investments either directly or indirectly in a debtor company of the entities had stressed investors. The rules also required entities to liquidate their investment within 30 days from the date of downstream investment or make 100% provision.,BAJAJFINSV
https://economictimes.indiatimes.com/markets/stocks/news/hdfc-bank-ril-drag-sensex-200-pts-lower-nifty-below-22100/articleshow/108776413.cms,"HDFC Bank, RIL drag Sensex 200 pts lower; Nifty below 22,100","Last Updated: Mar 26, 2024, 09:55:00 AM IST","The BSE Sensex was trading 240 points or 0.33% lower at 72,603. Nifty50 was trading at 22,045, down 51 points or 0.23% at around 9.18 am.",BAJAJFINSV
https://economictimes.indiatimes.com/markets/stocks/news/sensex-rises-200-points-ahead-of-us-fed-rate-decision-nifty-above-21850/articleshow/108634310.cms,"Sensex rises 200 points ahead of US Fed rate decision, Nifty above 21,850","Last Updated: Mar 20, 2024, 09:55:00 AM IST","Among the Sensex stocks, Maruti, HCL Tech, Wipro and Power Grid were the top gainers, rising over 1% each in early trade. On the flip side, HUL, Bajaj Finserv, ICICI Bank, and HDFC Bank opened with cuts.",BAJAJFINSV
https://economictimes.indiatimes.com/markets/stocks/news/sensex-sinks-454-points-nifty-holds-22000-as-stress-test-jitters-hit-small-midcaps/articleshow/108523137.cms,"Sensex sinks 454 points on broad-based selling, Nifty near 22,000","Last Updated: Mar 15, 2024, 04:59:00 PM IST","Small and midcap stocks logged their worst week in 15 months on rising concerns of froth in the segments and as stress test results indicated a disparity in the durations that funds would take to liquify their portfolios. The small and midcaps dropped 5.5% and 4.66% this week, the biggest weekly drop since December 2022.",BAJAJFINSV
https://economictimes.indiatimes.com/markets/stocks/news/sensex-falls-250-points-nifty-holds-below-22k-small-midcaps-under-pressure/articleshow/108480709.cms,"Sensex falls 250 points, Nifty holds below 22K; small & midcaps under pressure","Last Updated: Mar 14, 2024, 09:52:00 AM IST",Indian equity indices opened in the red for the second straight session due to profit booking. Selling pressure seen across all sectors. The small- and mid-caps also fell. India's markets regulator recommendations impacting the broader market.,BAJAJFINSV
https://economictimes.indiatimes.com/markets/stocks/news/tcs-infy-drive-sensex-100-pts-higher-ahead-of-inflation-data-nifty-above-22300/articleshow/108420193.cms,"TCS, Infy drive Sensex 400 pts higher ahead of inflation data; Nifty above 22,400","Last Updated: Mar 12, 2024, 10:19:00 AM IST","Indian benchmark equity indices traded higher ahead of U.S. CPI inflation data. BSE Sensex and Nifty50 continued to trade higher. TCS, Infosys, Tech Mahindra, and HCL Tech rose, while ITC, SBI, NTPC, Bajaj Finance, and Bajaj Finserv traded with cuts. Aditya Birla Capital shares rose over 6% after announcing a merger with Aditya Birla Finance.",BAJAJFINSV
https://economictimes.indiatimes.com/markets/stocks/news/cautious-monday-sensex-nifty-slide-as-bank-tata-stocks-take-a-hit-inflation-data-eyed/articleshow/108393989.cms,"Stock market crash: Rs 3.15 lakh crore wiped off! Bank, Tata stocks drag Nifty below 22,350 mark","Last Updated: Mar 11, 2024, 05:01:00 PM IST","Benchmark equity indices closed lower as investors turned cautious ahead of key domestic and US inflation data. Power Grid Corp, Tata Steel, SBI, IndusInd Bank, NTPC, HDFC Bank declined, while Nestle India, Bajaj Finserv, Asian Paints, Tech Mahindra closed with gains. Market capitalisation declined. Global stock indexes also fell.",BAJAJFINSV
